"";"GSM109131";"GSM109132";"GSM109133";"GSM109134";"GSM109135";"GSM109136";"GSM109137";"GSM109138";"Sequence.Source";"Target.Description";"Representative.Public.ID";"Gene.Title";"Gene.Symbol";"ENTREZ_GENE_ID";"RefSeq.Transcript.ID";"Gene.Ontology.Biological.Process";"Gene.Ontology.Cellular.Component";"Gene.Ontology.Molecular.Function";"logFC";"AveExpr";"t";"P.Value";"adj.P.Val";"B"
"200609_s_at";880;648,8;858;611,5;841,6;642,1;1056,1;659,5;NA;NA;NA;NA;NA;9948;NA;NA;NA;NA;268,45;774,7;5,78305355863088;0,000562284823768623;0,00322950352762248;-4,44506166139223
"200610_s_at";1509,3;1374,5;1221,1;1150,3;1472,9;1221,9;1318,4;892,6;NA;NA;NA;NA;NA;4691;NA;NA;NA;NA;220,599999999999;1270,125;2,01371634231051;0,0819152721306067;0,127868864927878;-4,54559758813355
"200611_s_at";1249,3;1254,1;1165,8;1152,5;1172,2;1360;1371,2;1547,6;NA;NA;NA;NA;NA;9948;NA;NA;NA;NA;-88,925;1284,0875;-1,01165989072808;0,343797830041503;0,427457610935865;-4,59517687971941
"200612_s_at";339,7;154,8;574;286,5;204,9;161,6;450,8;199,7;NA;NA;NA;NA;NA;163;NA;NA;NA;NA;191,7;296,5;2,50590524252069;0,0390490387588412;0,0689816670695306;-4,52304304082347
"200613_at";661,7;647,4;616,2;596,9;546,8;744,6;705,6;518,4;NA;NA;NA;NA;NA;1173;NA;NA;NA;NA;5,75000000000034;629,7;0,108195043086459;0,916731867954703;0,934054080832952;-4,62057019129659
"200614_at";1635,3;1587,8;1585,9;1276,7;1531,2;1459,5;1677,5;1605,2;NA;NA;NA;NA;NA;1213;NA;NA;NA;NA;125,175;1544,8875;1,67907241596149;0,134931467033141;0,193695882114775;-4,56230778376693
"200616_s_at";191,4;142,1;257,9;145,7;200,9;128;183,1;102,5;NA;NA;NA;NA;NA;9761;NA;NA;NA;NA;78,75;168,95;4,10763050540257;0,00406725984618254;0,0124529003228764;-4,47200195108668
"200617_at";252;136,6;293,8;163;318,6;123,7;256,5;141,6;NA;NA;NA;NA;NA;9761;NA;NA;NA;NA;139;210,725;7,82769726993369;8,02912783431237e-05;0,000948803744505764;-4,42900506329588
"200618_at";792,9;648;691,1;596,3;841;603,2;749,8;591,8;NA;NA;NA;NA;NA;3927;NA;NA;NA;NA;158,875;689,2625;4,97308782688634;0,00139294787722304;0,00600188712963285;-4,45577752252883
"200620_at";456,2;484,9;518,6;511,7;439,5;417,9;523,9;353,2;NA;NA;NA;NA;NA;9528;NA;NA;NA;NA;42,6250000000001;463,2375;1,11458821770994;0,300095533224475;0,382194417165462;-4,59045284310678
"200621_at";632;572,1;608,2;609,3;686,9;598,4;742,2;735,2;NA;NA;NA;NA;NA;1465;NA;NA;NA;NA;38,5749999999998;648,0375;0,894166033253764;0,399527720656012;0,482176653742609;-4,60026670262607
"200623_s_at";428,6;326,1;451;282,6;460,1;340,6;430,4;270;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;137,7;373,675;7,4839992380817;0,000108105268649106;0,00113500314192275;-4,43096346139773
"200624_s_at";668,8;518,7;545,5;447,3;482,8;516,3;529;409,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;83,5;514,775;1,90231001034475;0,0968222778782701;0,146926483971561;-4,55107463375632
"200625_s_at";832,1;620,1;742;482,1;778,3;660,4;901,3;528,1;NA;NA;NA;NA;NA;10487;NA;NA;NA;NA;240,75;693,05;4,91177956136333;0,00149741711685491;0,00630049595985772;-4,45674218452678
"200626_s_at";599,7;540,4;479;469,4;537,7;557,4;638,1;277,8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;102,375;512,4375;1,54376800755362;0,164474069954983;0,229750750636312;-4,56919660293775
"200627_at";1215,8;1172,6;1243,6;1318,4;1206;1363,2;1179,9;1102,3;NA;NA;NA;NA;NA;10728;NA;NA;NA;NA;-27,8000000000004;1225,225;-0,48822688837104;0,639599508168843;0,706839220562741;-4,61430795106011
"200628_s_at";313,8;473,3;361,9;445,8;350,4;504,1;346,3;438,9;NA;NA;NA;NA;NA;7453;NA;NA;NA;NA;-122,425;404,3125;-6,8192920987755;0,000198409649222712;0,0016373955301381;-4,43546825334545
"200629_at";534,5;965,7;364,1;1054,2;546,4;921;545,5;1049;NA;NA;NA;NA;NA;7453;NA;NA;NA;NA;-499,85;747,55;-9,91478788108965;1,61486139112542e-05;0,000362415010950145;-4,42073040232767
"200630_x_at";595,7;710,2;805,6;846,9;659,9;795,4;1164,6;1003,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-32,5249999999999;822,7125;-0,254420625839263;0,806133473794809;0,84384693157638;-4,6190718243902
"200631_s_at";690;682,1;795,6;738,5;697;707,5;853,1;672,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;58,8249999999998;729,5125;1,51311181314631;0,171944418743207;0,238268288847248;-4,57075674422072
"200632_s_at";141,3;252,5;186,6;414,7;203,2;231,3;202,2;278;NA;NA;NA;NA;NA;10397;NA;NA;NA;NA;-110,8;238,725;-2,75388165210974;0,0269845637802622;0,0510986250377007;-4,51290176730202
"200633_at";2767;3075,6;3157,7;3676,5;2898,9;3483;3086,3;3829,3;NA;NA;NA;NA;NA;7314;NA;NA;NA;NA;-538,624999999999;3246,7875;-3,20949258408909;0,0138946975963684;0,0305749407489025;-4,4965348880988
"200634_at";2312,7;2531,5;2158,8;2682,2;2122,9;2169,9;2044,9;2697,5;NA;NA;NA;NA;NA;5216;NA;NA;NA;NA;-360,45;2340,05;-2,953223190505;0,0201266641277766;0,0405012654223447;-4,50538349474336
"200635_s_at";159,7;157,3;218,5;255,6;185,8;197,8;297,8;133,6;NA;NA;NA;NA;NA;5792;NA;NA;NA;NA;29,375;200,7625;0,79388791179733;0,452093699738077;0,535950567416281;-4,60429930344773
"200636_s_at";484,5;401,4;492,9;534,9;457,4;409,2;486,2;372,6;NA;NA;NA;NA;NA;5792;NA;NA;NA;NA;50,7250000000001;454,8875;1,48797484190666;0,178297981197727;0,245784807041989;-4,5720344102271
"200637_s_at";164,9;200,4;299,1;203,4;157,8;244,7;216,4;173,5;NA;NA;NA;NA;NA;5792;NA;NA;NA;NA;4,05000000000007;207,525;0,122265957315564;0,905960302513136;0,92579641585243;-4,62047795186749
"200638_s_at";1101,1;1117,1;963,6;887,4;1066,1;1190;1103;1003;NA;NA;NA;NA;NA;7534;NA;NA;NA;NA;9,07499999999982;1053,9125;0,135088555874596;0,896162562176137;0,918657598805143;-4,62038416780136
"200639_s_at";833,6;629,9;775;547;939,2;710,6;753,2;735,5;NA;NA;NA;NA;NA;7534;NA;NA;NA;NA;169,5;740,5;3,11958228936771;0,0158095265421916;0,033565026917176;-4,49953680782862
"200640_at";1383,3;1237,4;972,9;885,4;1299;1307,9;1346,1;1247,5;NA;NA;NA;NA;NA;7534;NA;NA;NA;NA;80,7749999999999;1209,9375;0,664396617137515;0,526698036238451;0,604521779968663;-4,60899947207331
"200641_s_at";998,3;1031,2;846,3;880,1;904,6;1179,4;840,7;1257,7;NA;NA;NA;NA;NA;7534;NA;NA;NA;NA;-189,625;992,2875;-2,29515541147285;0,0536052562494538;0,0902466181295745;-4,53233156110991
"200642_at";1119,1;1029,6;989,8;918;1070,2;853;1037;843,5;NA;NA;NA;NA;NA;6647;NA;NA;NA;NA;143;982,525;3,07815060437265;0,0167842282549362;0,0351904883835091;-4,50095711798103
"200643_at";210,7;267,3;203,8;229,7;211,5;273,8;241,1;285,1;NA;NA;NA;NA;NA;3069;NA;NA;NA;NA;-47,2000000000001;240,375;-3,11680237932547;0,0158730132485171;0,0336740701230954;-4,49963136985
"200644_at";1111,8;888;1203,3;826,9;1186,7;818,4;1189;967,9;NA;NA;NA;NA;NA;65108;NA;NA;NA;NA;297,4;1024;8,019192669411;6,83393201015136e-05;0,000864593585065618;-4,42800616782247
"200645_at";1142,9;1147,1;1184,3;1055,3;1210,9;1285,7;1145,4;928,2;NA;NA;NA;NA;NA;11337;NA;NA;NA;NA;66,8;1137,475;0,953900857166589;0,370406360801523;0,454336777361232;-4,59772374752861
"200647_x_at";1039,9;1069,3;820,7;975,5;780,7;1039;1385,3;1071,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-32,2749999999996;1022,7875;-0,254375466640827;0,806167054185141;0,84384693157638;-4,61907246916008
"200649_at";160,9;190,6;167,2;162,8;185,9;223,5;265;240,5;NA;NA;NA;NA;NA;4924;NA;NA;NA;NA;-9,59999999999991;199,55;-0,346033172968024;0,738999652561084;0,790372437959611;-4,61753924913821
"200650_s_at";2117,1;2826,6;1912,7;3184,4;1811,4;3275,9;1905,2;3245,8;NA;NA;NA;NA;NA;3939;NA;NA;NA;NA;-1196,575;2534,8875;-10,8116748955764;8,85626183765506e-06;0,000254858436509514;-4,41843301565613
"200651_at";3129,5;3464,3;2849,9;4168,5;2346,2;3188,5;2798,4;4039,7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-934,25;3248,125;-3,64406556585079;0,00755803343780747;0,0193801097477298;-4,48349854950942
"200652_at";795,5;729,3;731,7;706,5;851;705,7;758,9;659,5;NA;NA;NA;NA;NA;6746;NA;NA;NA;NA;84,025;742,2625;3,02173055964424;0,0182148346331162;0,0375102675388681;-4,50292927177389
"200653_s_at";735,8;746,8;750,5;646,8;832,8;664,5;639,1;562,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;84,45;697,325;1,68624868734752;0,133511513135064;0,191806245202314;-4,56194315383632
"200654_at";2126,3;2759,6;2136,4;2778,2;2375,8;2859;2226,4;3336,3;NA;NA;NA;NA;NA;5034;NA;NA;NA;NA;-717,049999999999;2574,75;-5,36438502994295;0,0008888655802647;0,00437268328856523;-4,45016300823359
"200655_s_at";1209,5;1254,5;1030,2;1059,3;1209,4;1223,9;1330,7;1426,5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-46,1000000000004;1218;-0,522212485962694;0,61686829109542;0,687417032251999;-4,61339083617969
"200656_s_at";690;797,8;723;800,1;811;895,1;650;755,3;NA;NA;NA;NA;NA;5034;NA;NA;NA;NA;-93,5749999999999;765,2875;-2,25412396826703;0,0570246785663197;0,0946548310691392;-4,5342076964653
"200657_at";1541,2;1666,5;1548,9;1661,1;1380;2131,6;1834;2254,4;NA;NA;NA;NA;NA;292;NA;NA;NA;NA;-352,375;1752,2125;-2,15012969304563;0,0667037145156624;0,107414447787761;-4,53905494401317
"200658_s_at";259,6;289;308,7;312,1;278,2;284,4;333,2;365,4;NA;NA;NA;NA;NA;5245;NA;NA;NA;NA;-17,8;303,825;-0,756712251248424;0,472746053273683;0,554867197777269;-4,60571092239813
"200659_s_at";79,1;78,1;93,2;28,3;112;42;94,3;80,6;NA;NA;NA;NA;NA;5245;NA;NA;NA;NA;37,4;75,95;2,45436023572441;0,0421880866334926;0,0734522361010714;-4,52525942204057
"200660_at";698,8;557;708,2;714,2;652,1;675,6;623,1;420,4;NA;NA;NA;NA;NA;6282;NA;NA;NA;NA;78,7499999999999;631,175;1,2521497930264;0,248838829262854;0,326340226145429;-4,58384476612027
"200661_at";311,5;304,2;249,7;241,6;249,4;338,1;369,1;277;NA;NA;NA;NA;NA;5476;NA;NA;NA;NA;4,70000000000016;292,575;0,14371469228328;0,889582035948136;0,913246980382605;-4,62031586980373
"200662_s_at";590,2;565,4;510,5;459,8;581,2;499;674,9;511,3;NA;NA;NA;NA;NA;9804;NA;NA;NA;NA;80,3250000000001;549,0375;2,17198391159837;0,0645419911323661;0,104448198936236;-4,53802567959003
"200663_at";1633,8;1755,1;1887,3;1687,1;1813,4;1987,2;1791,2;2151,2;NA;NA;NA;NA;NA;967;NA;NA;NA;NA;-113,725;1838,2875;-1,05244828171247;0,325915826071398;0,409070395028371;-4,59333128600343
"200664_s_at";116,5;63,7;103,2;56,7;87,3;90,8;100,5;58,5;NA;NA;NA;NA;NA;3337;NA;NA;NA;NA;34,45;84,65;2,95012482742277;0,0202179703475319;0,0406261242077395;-4,50549604582983
"200665_s_at";1586,1;1340,8;1824,4;1445,4;1751,8;1544,5;1533,8;1505,6;NA;NA;NA;NA;NA;6678;NA;NA;NA;NA;214,95;1566,55;2,90636458252638;0,0215550511347024;0,0428018426893589;-4,50710012575601
"200666_s_at";214,3;102,3;199,4;100,1;197,3;112,4;223,1;120,1;NA;NA;NA;NA;NA;3337;NA;NA;NA;NA;99,8;158,625;9,76997647858018;1,78728753995203e-05;0,000381792115265137;-4,42115602184408
"200667_at";365,2;429,9;347,8;409;341,6;422,2;445,2;433;NA;NA;NA;NA;NA;7323;NA;NA;NA;NA;-48,575;399,2375;-2,07780077915642;0,074384212255954;0,117767934683457;-4,5424995506782
"200668_s_at";928,2;945,3;949,2;1229,1;835,4;1072,5;987,3;953,8;NA;NA;NA;NA;NA;7323;NA;NA;NA;NA;-125,15;987,6;-1,86721414378475;0,102041234377218;0,153296460841512;-4,55282104689013
"200669_s_at";590,3;731,4;586,5;757,1;495,6;845,8;473,8;696,3;NA;NA;NA;NA;NA;7323;NA;NA;NA;NA;-221,1;647,1;-5,47058963490462;0,000789665971668547;0,00406469398206405;-4,44878720821038
"200670_at";259,8;451,4;213,8;383,7;259,8;352,1;186,8;305,6;NA;NA;NA;NA;NA;7494;NA;NA;NA;NA;-143,15;301,625;-4,34635574825146;0,00299323380159839;0,0101616262433236;-4,4669152773963
"200671_s_at";119,5;101,7;124;141,8;37,1;127,3;72,4;99,6;NA;NA;NA;NA;NA;6711;NA;NA;NA;NA;-29,35;102,925;-1,32697623235361;0,224203367467536;0,298830214282384;-4,58014589101056
"200672_x_at";235,3;313,6;271,1;317;148,6;283,1;183,1;353,9;NA;NA;NA;NA;NA;6711;NA;NA;NA;NA;-107,375;263,2125;-3,72809407408586;0,00673919800857441;0,0177981482356739;-4,48124188118683
"200673_at";1141,8;1262;1412,3;1025,3;1191,8;902,2;978,3;1348,3;NA;NA;NA;NA;NA;9741;NA;NA;NA;NA;46,6000000000001;1157,75;0,376988173099392;0,716817913893728;0,770954046042944;-4,61692197582998
"200674_s_at";2936,2;3542,3;3247,8;3939;2882,3;4106,2;3745;4605,9;NA;NA;NA;NA;NA;6161;NA;NA;NA;NA;-845,525000000001;3625,5875;-3,16148304235015;0,0148845050499932;0,0320544943961466;-4,49812423958173
"200675_at";1272,3;1080,5;1405;1144,9;1198,7;1105;1077,4;835,9;NA;NA;NA;NA;NA;975;NA;NA;NA;NA;196,775;1139,9625;2,21911948137653;0,0601146383382519;0,0986190493094063;-4,53582480053617
"200676_s_at";98;70,6;90,4;56,3;118,2;55,5;99,2;67,6;NA;NA;NA;NA;NA;7332;NA;NA;NA;NA;38,95;81,975;3,96422217586346;0,00490991690389825;0,0142474809217612;-4,47531772616815
"200677_at";1206,9;1423;1202,7;1478;1315;1619,3;1421,1;1664,1;NA;NA;NA;NA;NA;754;NA;NA;NA;NA;-259,675;1416,2625;-3,70820245550531;0,00692399845706044;0,0182082800333872;-4,48176881029777
"200678_x_at";473,3;592,9;475;623,2;491,2;707,1;643,3;689,7;NA;NA;NA;NA;NA;2896;NA;NA;NA;NA;-132,525;586,9625;-2,94380240566187;0,020405639896312;0,0409144129906559;-4,50572613295909
"200679_x_at";536,7;610,6;506,5;491,7;506,9;624,5;580,3;661,9;NA;NA;NA;NA;NA;3146;NA;NA;NA;NA;-64,5749999999999;564,8875;-1,72210790281915;0,126623782148847;0,183621014635691;-4,56012351240983
"200680_x_at";2364,4;2311,7;2361,4;2153,7;2377,9;1918,1;2321,6;3145,3;NA;NA;NA;NA;NA;3146;NA;NA;NA;NA;-25,8749999999995;2369,2625;-0,107206750577327;0,917489152868324;0,93448280855138;-4,62057624930826
"200681_at";897;858,7;766,9;669,1;834,7;739,7;880,5;680,1;NA;NA;NA;NA;NA;2739;NA;NA;NA;NA;107,875;790,8375;2,25594322766743;0,0568685175885894;0,0944520773585602;-4,53412406481838
"200682_s_at";822,4;805,3;868,7;745,1;938,1;775,2;745,2;850,5;NA;NA;NA;NA;NA;7332;NA;NA;NA;NA;49,5749999999999;818,8125;1,16666177423813;0,27975390701697;0,360415959074982;-4,58798578213236
"200683_s_at";320,8;302,9;304,5;231,2;325,7;255,9;331,5;253,3;NA;NA;NA;NA;NA;7332;NA;NA;NA;NA;59,8;290,725;3,64810918184451;0,0075162657156362;0,0193210937307645;-4,48338809458614
"200684_s_at";164,4;78,1;210,5;90,5;161,1;86,2;185,8;85,5;NA;NA;NA;NA;NA;7332;NA;NA;NA;NA;95,3750000000001;132,7625;7,36941609406111;0,000119664388581809;0,00120036512982645;-4,43166812108574
"200685_at";44,4;14,2;55,2;12,7;50,5;10,1;52,8;7,5;NA;NA;NA;NA;NA;9295;NA;NA;NA;NA;39,6;30,925;5,02858594259981;0,00130527621651829;0,0057444565028071;-4,45492520132182
"200686_s_at";471,9;320,3;508,3;427,2;454,6;299,1;406,4;258;NA;NA;NA;NA;NA;9295;NA;NA;NA;NA;134,15;393,225;3,48430280520526;0,00942560280701383;0,0229101960569605;-4,4880176678602
"200687_s_at";221,1;181,6;173,7;138,5;198,6;175,6;222,3;219,4;NA;NA;NA;NA;NA;23450;NA;NA;NA;NA;25,15;191,35;1,27948203593288;0,239584254556143;0,316144202852178;-4,58250067005724
"200689_x_at";2567,6;2989,8;2820,7;3272,7;2483;3471,7;3376,6;3749,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-558,925000000001;3091,4375;-2,40361352335713;0,0455305561638837;0,0783385095830886;-4,52747699576389
"200691_s_at";383,3;548,9;390,1;538,4;372,6;548,3;546,7;582,9;NA;NA;NA;NA;NA;3313;NA;NA;NA;NA;-131,45;488,9;-3,36532810639197;0,0111361364585655;0,0259003776762448;-4,49158611861909
"200692_s_at";275,2;447,1;300;445,3;240,2;480,2;380,6;543,2;NA;NA;NA;NA;NA;3313;NA;NA;NA;NA;-179,95;388,975;-5,17741271286768;0,0010987936963022;0,00509407361374158;-4,45273366153935
"200693_at";1616,3;1747,3;1723,6;1536,8;1647,5;1657,6;1553;1654,4;NA;NA;NA;NA;NA;10971;NA;NA;NA;NA;-13,9249999999997;1642,0625;-0,273144582402079;0,792248594770252;0,833519358847126;-4,61879498736689
"200694_s_at";317;271,2;264,3;215,4;299,4;230,4;333;274,2;NA;NA;NA;NA;NA;57062;NA;NA;NA;NA;55,6249999999999;275,6125;2,74937088506116;0,0271654010410318;0,0513710035348623;-4,51307843657473
"200695_at";250,4;282,9;244,9;225,2;231,9;257,4;264,8;284,7;NA;NA;NA;NA;NA;5518;NA;NA;NA;NA;-14,55;255,275;-0,917054782350333;0,388175873405306;0,471344294029967;-4,59930389345223
"200697_at";535,6;653,1;583,3;530,6;476,7;730,6;661,2;663,6;NA;NA;NA;NA;NA;3098;NA;NA;NA;NA;-80,2750000000001;604,3375;-1,54195327372417;0,164907920714632;0,230199377546095;-4,56928900156458
"200698_at";930,5;682,1;888,2;649,3;945,2;608,2;704,5;581,7;NA;NA;NA;NA;NA;11014;NA;NA;NA;NA;236,775;748,7125;4,34458652626786;0,00299994936135313;0,0101750430132593;-4,46695109511082
"200699_at";540,7;362,8;615,8;364,9;570,8;373,1;615,1;406,5;NA;NA;NA;NA;NA;11014;NA;NA;NA;NA;208,775;481,2125;10,2784435113922;1,25873285517774e-05;0,000312098315966838;-4,41973269940256
"200700_s_at";838,8;756,8;919,8;775,6;792,6;768,2;901,4;904,8;NA;NA;NA;NA;NA;11014;NA;NA;NA;NA;61,8;832,25;1,48442089649349;0,179213172006016;0,246923829650561;-4,57221490122053
"200701_at";703,4;806,2;628;713;715,1;737,4;670,7;752,9;NA;NA;NA;NA;NA;10577;NA;NA;NA;NA;-73,0750000000002;715,8375;-2,79491854375213;0,0253958438238623;0,0486709857135028;-4,51130784532018
"200703_at";1591,4;847,2;2097;1495,5;1962,7;1299,4;1821,5;994,5;NA;NA;NA;NA;NA;8655;NA;NA;NA;NA;709;1513,65;4,31111569658972;0,00313014920426682;0,0104854334623027;-4,46763383789178
"200705_s_at";1576,2;1731,1;1816,7;1891,7;1765,7;2038,6;1751,9;1799,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-137,549999999999;1796,4;-1,7910274780789;0,114317218445029;0,169221170374117;-4,55664081665118
"200708_at";857,3;478,5;845,9;454,1;730,6;573,1;823,7;562;NA;NA;NA;NA;NA;2806;NA;NA;NA;NA;297,45;665,65;7,80577952179876;8,18028543367183e-05;0,000958508550603657;-4,42912341506246
"200709_at";2485,1;2485,6;2493,5;2419,5;2699,6;2479,4;2329,6;2530,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23,3000000000002;2490,3;0,323963267808917;0,754978797078454;0,803747793554482;-4,61794904933536
"200710_at";218,9;283,5;250;291,3;284;281,8;270;282,4;NA;NA;NA;NA;NA;37;NA;NA;NA;NA;-29,025;270,2375;-1,94644805509809;0,0906245349821916;0,138849287528577;-4,54889185974702
"200711_s_at";500,2;435,7;512,8;435,8;533,6;396,2;465,9;391,5;NA;NA;NA;NA;NA;6500;NA;NA;NA;NA;88,325;458,9625;4,78970738991826;0,00173210064969661;0,00702640208073705;-4,45873798296663
"200712_s_at";275,8;292,3;204,8;229,1;233;254,3;167,5;217;NA;NA;NA;NA;NA;22919;NA;NA;NA;NA;-27,9;234,225;-1,04902354374552;0,32738859000189;0,410547805118649;-4,59348764948569
"200714_x_at";706,1;750,1;590;704,9;622,9;870,1;679,9;905;NA;NA;NA;NA;NA;10956;NA;NA;NA;NA;-157,8;728,625;-3,1713628061051;0,0146748647897413;0,0317260408883702;-4,49779463666541
"200715_x_at";1985;2844,7;1853,5;2737,9;1876,4;2960,8;2271,5;3392;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-987,25;2490,225;-6,32676201373844;0,000320542018574222;0,0022650004722153;-4,43956658862734
"200716_x_at";3096,5;3639,6;3598;4414,5;3366,2;4708,3;3776,5;4947,3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-968,125;3943,3625;-3,34781935219027;0,011414680842395;0,0263167859687264;-4,49212638265561
"200717_x_at";3735;4218,9;4757;5074,3;4442,4;5014,1;4335,9;4834,4;NA;NA;NA;NA;NA;6129;NA;NA;NA;NA;-467,849999999999;4551,5;-1,78756203357282;0,114907902476657;0,169585577482564;-4,55681538462911
"200718_s_at";1973,9;2011,6;2097,2;1799,3;1898,7;1771,2;1620,7;1512,3;NA;NA;NA;NA;NA;6500;NA;NA;NA;NA;124,025000000001;1835,6125;0,954077160545688;0,370322829632878;0,454334657782418;-4,59771610026827
"200719_at";124;91,5;145,8;113,3;117,4;72,1;106,4;79,8;NA;NA;NA;NA;NA;6500;NA;NA;NA;NA;34,225;106,2875;2,56714269276508;0,0356287872601238;0,0638535929147233;-4,52045786867315
"200720_s_at";280,6;301,4;306,6;265;239;271,9;267,4;321;NA;NA;NA;NA;NA;10121;NA;NA;NA;NA;-16,425;281,6125;-0,870611957242028;0,411460667988587;0,494643409092773;-4,60124174014162
"200721_s_at";264,8;142,7;244,8;184,7;250,9;145,7;334,2;226,1;NA;NA;NA;NA;NA;10121;NA;NA;NA;NA;98,8750000000001;224,2375;3,69788915038099;0,00702195840652494;0,018387532762772;-4,48204377520393
"200722_s_at";593,4;560,3;486;388,1;479,7;631,6;452,8;496,6;NA;NA;NA;NA;NA;4076;NA;NA;NA;NA;-16,175;511,0625;-0,294622306551862;0,776419976493299;0,819712875332619;-4,61845422499509
"200723_s_at";1129,5;1043,9;1063;845,4;1107,9;1101,4;1001,9;1125,5;NA;NA;NA;NA;NA;4076;NA;NA;NA;NA;46,5249999999999;1052,3125;0,735834393427781;0,484617385409292;0,565692509155781;-4,60648238219747
"200725_x_at";2493,1;3037,5;2956,4;3759,1;2687,5;3738,8;3163,8;4878,6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;-1028,3;3339,35;-2,78922138445978;0,0256104489729742;0,0490201480680869;-4,51152769385857
"200726_at";742,1;732,4;513,6;513,2;663,7;508;621,8;521,5;NA;NA;NA;NA;NA;5501;NA;NA;NA;NA;66,5250000000003;602,0375;1,01033319161047;0,34439203512646;0,428100573655408;-4,59523628142491
"200727_s_at";472,6;567,2;208,7;351,5;262,7;582,1;307,4;737,9;NA;NA;NA;NA;NA;10097;NA;NA;NA;NA;-246,825;436,2625;-2,78771962793685;0,0256673326432101;0,0490914526065167;-4,51158572245005
"200728_at";720,4;645,4;937,8;872;779,6;706,5;1009,3;880,5;NA;NA;NA;NA;NA;10097;NA;NA;NA;NA;85,675;818,9375;1,05471363628686;0,324944515001567;0,408127959366509;-4,59322771981949
"200729_s_at";639;568,4;608,4;548,7;609,2;582,9;521,9;437,4;NA;NA;NA;NA;NA;10097;NA;NA;NA;NA;60,2750000000002;564,4875;1,57333073658243;0,157551819985208;0,22161899759641;-4,56769091105905
"200730_s_at";330,6;293,9;304,3;269,2;268,8;273,3;278,6;307,2;NA;NA;NA;NA;NA;7803;NA;NA;NA;NA;9,67499999999995;290,7375;0,580731593798958;0,578762850308607;0,65336419849721;-4,6116887151461
"200731_s_at";240,2;208;243,8;195,9;259,8;213,6;185;177,6;NA;NA;NA;NA;NA;7803;NA;NA;NA;NA;33,425;215,4875;1,85640529430917;0,103702475419269;0,155497718271765;-4,55336069428911
"200733_s_at";287,3;195,5;186,4;142,2;310,2;118;142,1;114,8;NA;NA;NA;NA;NA;7803;NA;NA;NA;NA;88,875;187,0625;2,18594071564068;0,0631981393345885;0,102572316149709;-4,53737125875371
"200735_x_at";2240,3;2346,7;2110,8;2428,2;2011,2;2552,1;2131,3;2228,2;NA;NA;NA;NA;NA;4666;NA;NA;NA;NA;-265,4;2256,1;-3,53265016570703;0,00881296020048076;0,0217453148881488;-4,48661773494992
"200736_s_at";841,1;691;599,6;510,7;874,6;838;1131;840,8;NA;NA;NA;NA;NA;2876;NA;NA;NA;NA;141,45;790,85;1,16824621988053;0,27915316710326;0,359808932488166;-4,58791000669419
"200737_at";402,6;455,7;357,8;453,5;376,7;467,8;328,1;461;NA;NA;NA;NA;NA;5230;NA;NA;NA;NA;-93,2;412,9;-5,72487817813323;0,000598416438674291;0,0033704223295367;-4,44572089507737
"200738_s_at";1428,5;1464,4;1199,8;1375,5;1341,2;1316,8;1063,5;1371,2;NA;NA;NA;NA;NA;5230;NA;NA;NA;NA;-123,725;1320,1125;-1,58909870080358;0,153969915295678;0,217042870444719;-4,56688761998762
"200740_s_at";702,7;567,5;579,3;484,2;717,8;538,2;681,3;578,7;NA;NA;NA;NA;NA;6612;NA;NA;NA;NA;128,125;606,2125;3,67595914616729;0,00723526166656104;0,01876033767324;-4,48263248902282
"200741_s_at";2586,9;2502;2908,7;3297,6;2956,7;2907,2;2419,5;3059,6;NA;NA;NA;NA;NA;6232;NA;NA;NA;NA;-223,649999999999;2829,775;-1,17252754852564;0,277535230514752;0,358305595136897;-4,58770505515752
"200742_s_at";358,5;382,4;298,9;353,9;348,4;427,1;288,6;386,8;NA;NA;NA;NA;NA;1200;NA;NA;NA;NA;-63,95;355,575;-2,88870187276924;0,0221207224241863;0,0436132383187542;-4,50775523468864
"200743_s_at";394,4;422,5;355,7;419,9;389,5;394,4;412,3;288,6;NA;NA;NA;NA;NA;1200;NA;NA;NA;NA;6,62499999999994;384,6625;0,211436861904085;0,838282589515553;0,871387142461048;-4,61963522142535
"200744_s_at";460,7;672,8;454,1;617,1;446,6;890,7;455,9;737,8;NA;NA;NA;NA;NA;2782;NA;NA;NA;NA;-275,275;591,9625;-5,10334988031946;0,00119664659661415;0,00539900503460192;-4,45380748939326
